,text,sentiment,comment_clean
1603, Chất lượng sản phẩm tuyệt vời. E đã mua 2 cái của shop. Chuẩn bị rước thêm cái thứ 3,1,chất_lượng sản_phẩm tuyệt_vời mua 2 shop rước thêm 3
1604, Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm cẩn thận. Thời gian giao hàng rất nhanh ,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm cẩn_thận giao hàng nhanh
1605,Sài chưa được tuần là đã hư rồi h ko pt bao hah o dau nua,0,xài được tuần hư rồi không hah không dau nua
1606,Thich lam con duoc qua tanggoi hang Rat chi Dao và dep.cam on shop.,1,thich lam duoc tanggoi hang rat chi dao dep cam trực_tuyến shop
1607,Phí tiền. Shop phục vụ kém lúc hỏi mua thì rep nhanh nhưng nhận hàng xong thắc mắc thì BƠ. Sản phẩm ko đủ tag như hình,0,phí tiền shop phục_vụ kém mua rep nhanh hàng xong thắc_mắc bơ sản_phẩm không đủ tag như hình
1608,máy ép tốt,1,máy ép tốt
1609, Chất lượng sản phẩm tuyệt vời. Đẹp bất ngờ,1,chất_lượng sản_phẩm tuyệt_vời đẹp
1610,Hàng đẹp giống y hình 👍🏻,1,hàng đẹp giống y hình
1611,Hạt điều hơi vụn và hơi mặn so với khẩu vị của mình. Ăn tạm đc!  Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1,hạt hơi vụn hơi mặn khẩu_vị ăn tạm được đóng_gói sản_phẩm đẹp giao hàng nhanh
1612,núm thiết kế gần giống ti mẹ sản phẩm chất lượng tốt,1,núm thiết_kế giống ti mẹ sản_phẩm_chất_lượng tốt
1613,Đóng gói sản phảm kĩ lưỡng  chất lượng sản phẩm y như những gì được quảng cáo . Mình rất ưng ý sản phẩm của shop . Sẽ ủng hộ shop tiếp tục sau này ,1,đóng_gói sản phảm kĩ_lưỡng chất_lượng sản_phẩm y_như được quảng_cáo ưng_ý sản_phẩm shop ủng_hộ shop
1614, Chất lượng sản phẩm rất kém Shop phục vụ rất kémNói sẽ đổi hàng mà không thâý đâu.,0,chất_lượng sản_phẩm kém shop phục_vụ kémnói đổi hàng không thấy
1615,"""Mấy ai cảm nhận được sự tinh tế và đẳng cấp khi cầm 1 chiếc BB với bàn phím Qwerty. Nhưng công nghệ thì luôn luôn cải tiến và phát triển và đó cũng là cái mà BB đã không làm được, và họ còn mất luôn cả chính kiến của mình khi chạy theo mảng Full Touch và làm mất đi cái truyền thống.""",0,mấy ai cảm_nhận được tinh_tế đẳng_cấp cầm 1 bạn_bè bàn_phím qwerty công_nghệ cải_tiến phát_triển bạn_bè không được chính_kiến chạy mảng full touch đi truyền_thống
1616,Shop làm ăn thiếu trách nhiệm. Bật deal cho khách săn đến khi khách săn được thì cố ý gửi thiếu hàng. Đặt ca nấu mì kèm móc dán chịu lực. Xong gửi mỗi móc dán -_- Bực m thực sự !!!!! ,0,shop làm_ăn trách_nhiệm bật deal cho khách săn khách săn được cố_ý gửi hàng đặt ca nấu mì kèm móc dán lực xong gửi móc dán bực mày
1617,Bôi vào thun cột tóc thơm từ sáng đến tối....mùi golden rất là ngọt,1,bôi thun cột tóc thơm sáng tối mùi golden
1618,Ok... thùq hàq bị rách quá zi shop?,1,được thùq hàq rách vi shop
1619,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Rất đáng tiền bỏ ra 👍,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền bỏ
1620,Sao dầu ăn k check code đc shop ơi có phải hàng giả k vậy,0,dầu ăn_không check code được shop phải hàng giả không
1621,Bìa sách cũ đóng gói không cẩn thận. Nói chung là thất vọng,0,bìa sách cũ đóng_gói không cẩn_thận thất_vọng
1622,Sản phẩm rất tốt ạ ,1,sản_phẩm tốt
1623,Rất thích và mua thêm lần sau,1,thích mua thêm lần
1624,Mua lần thứ n rồi bà Q ơi. ,1,mua lần n rồi q
1625,Khô ga lá chanh thì thơm ngon. Khô gà ko lá chanh thì có mùi rất khó chịu. M mua 2 hộp la chanh và ko lá chanh. Chỉ dám ăn hôp lá chanh. Hộp kia chắc bỏ quá... Huhu,0,khô phát thưởng lá chanh thơm ngon khô gà không lá chanh mùi khó_chịu mày mua 2 hộp la chanh không lá chanh chỉ dám ăn hôp lá chanh_hộp kia bỏ hu_hu
1626,Mình nhận được sách rồi. Nói chung mới nhưng quyển luật hình sự phần gáy keo dính đầy gáy phải gỡ ra từng tí một! Còn lại sách ok! ,1,được sách rồi quyển luật hình_sự phần gáy keo dính gáy phải gỡ từng tí một sách được
1627,Dầu thơm thơm mà ko bết dính thấm vào tóc rất nhanh hihihihi e ưng lắm ạ,1,dầu thơm thơm không bết dính thấm tóc nhanh hihihihi ưng lắm
1628,Nhận được hàng nhanh sản phẩm đúng chất lượng,1,được hàng nhanh sản_phẩm đúng chất_lượng
1629,Phục vụ như cứt bán còn ăn bớt nữa chứ đừng ai mua hết nha má có món đồ 10000đ à mà làm ăn có tâm ghê nhắn tin hỏi đéo trả lời vậy mà khi đặt đồ nhắn tin cái bay vào trả lời liền...chúc Shop buôn may bán đắt nha. Lòng từ bi của t có giới hạn :)),0,phục_vụ như cứt bán ăn_bớt đừng mua hết nhé má món đồ 10000 đ làm_ăn tâm ghê nhắn_tin đéo trả_lời đặt đồ nhắn_tin bay trả_lời liền chúc shop buôn may bán đắt nhé lòng bi tao giới_hạn
1630,Giày cực đẹp  rất ưng ý,1,giày cực đẹp ưng_ý
1631,Shop đóng hàng cẩn thận ấn tượng ban đầu là hài lòng ạ 😘😘,1,shop đóng hàng cẩn_thận ấn_tượng ban_đầu hài_lòng
1632, Chất lượng sản phẩm rất kém vừa thể đã nong rồi mất điện luôn ,0,chất_lượng sản_phẩm kém vừa thể nong rồi điện
1633, Đóng gói sản phẩm đẹp và chắc,0,đóng_gói sản_phẩm đẹp
1634,Chất giày đẹp hợp với giá tiền,1,chất giày đẹp hợp giá tiền
1635,Check thì thấy ra là hàng chuẩn mùi khá ổn chưa sdung nên ko nxet nếu có vấn đề sẽ nxet lại cho các bạn biết giá chênh lệch với thị trường khá lớn nên hơi lo lắng  Đóng gói sản phẩm rất đẹp và chắc chắn,1,check thấy hàng chuẩn mùi ổn sdung nên không nxet nxet cho biết giá chênh_lệch thị_trường nên hơi lo_lắng đóng_gói sản_phẩm đẹp
1636,chắc xài ko tốt quá ghim điện có chút xíu mà dây điện nóng quá trời,0,xài không tốt ghim điện chút_xíu dây_điện nóng trời
1637,Sản phẩm ko giống với mô tả  thất vọng,0,sản_phẩm không giống mô_tả thất_vọng
1638,Xe đẹp chắc chắn .giá cả hợp lý,1,xe đẹp giá_cả hợp_lý
1639,Thảm đẹp y hình giao hàng nhanh,1,thảm đẹp y hình giao hàng nhanh
1640,Sản phẩm đáp ứng được nhu cầu khách hàng đóng gói cẩn thận giao hàng tận tình và nhanh.,1,sản_phẩm đáp_ứng được nhu_cầu khách_hàng đóng_gói cẩn_thận giao hàng tận_tình nhanh
1641,Hỏi shop có hủ ko ??? Shop nói có và cho mình 1 cái bịch túi zip to chà bá :))))),1,shop hủ không shop cho 1 bịch túi zip to chà_bá
1642,Sp rất kém. Len chụp cũng vậy,0,sản_phẩm kém len chụp
1643,Chất lượng sản phẩm tam được với giá tiền chứa không tốt lắm Đống gói sản bên ngoài đẹp lắm mà mở ra thì chai dưỡng tóc bị chảy ra ngoài tùm lum giao hàng quá chậm gần 2 tuần mới có hàng mà shop ở tp mình cũng tp mà giao quá chặm cảm thấy thất vọng ,0,chất_lượng sản_phẩm tam được giá tiền chứa không tốt lắm đống gói sản đẹp lắm chai dưỡng tóc chảy tùm_lum giao hàng chậm 2 tuần hàng shop thành_phố thành_phố giao chặm thất_vọng
1644,Chất lượng bình thường. Giày quá mỏng.,0,chất_lượng bình_thường giày mỏng
1645,"""Ram 2G mà trống có 700mb, trong khi chưa cài được gì""",0,ram 2 g trống 700 mb cài được
1646,E đã nhận đc hàng ạ. Shop giao hàng nhanh gói cẩn thận nữa ạ,1,được hàng shop giao hàng nhanh gói cẩn_thận
1647, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn rất hài lòng về sản phẩm ,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp hài_lòng về sản_phẩm
1648,Bị rẫy nhiều shop oy,1,rẫy nhiều shop
1649,"Tôi yêu thích tác giả Diệp Lạc Vô Tâm sau hai tác phẩm """"Mãi mãi là bao xa"""" """"Ngủ cùng sói"""" và """" Hãy chờ em lớn lên nhé"""" nên rất mong chờ khi đọc tác phẩm này. Tuy nhiên có vẻ câu chuyện này hơi phi lôgic và nhàm chán khiến tôi phải bỏ dở. Nhiều đoạn tôi cảm thấy mẫu thuẫn của hai nhân vật không đáng có thể giải quyết được nhưng tác giả tích tụ lại và đẩy nó lên cao trào để rồi dẫn đến hận thù chia tay... nhưng đến cuối cùng vẫn là cái kết HE.  Và lối viết của tác giả vẫn dày đặc những cảnh H. ",0,yêu thích tác_giả diệp lạc vô_tâm hai tác_phẩm mãi_mãi bao ngủ sói chờ nên mong_chờ đọc tác_phẩm câu_chuyện hơi phi_lôgic nhàm_chán phải bỏ_dở nhiều đoạn mẫu thuẫn hai nhân_vật không giải_quyết được tác_giả tích_tụ đẩy cao_trào rồi hận_thù chia_tay kết nhỉ lối viết tác_giả dày_đặc cảnh
1650,Rất ấn tượng với cách đóng gói của shop chắc chắn và giữ được độ an toàn cho sp mình dùng được 2 ngày thấy da rất mượt sau ngiều giờ kem giữ ẩm tốt không gây mụn và nhờn rít cho da,1,ấn_tượng đóng_gói shop được độ an_toàn cho sản_phẩm dùng được 2 thấy da mượt ngiều kem ẩm tốt không mụn nhờn rít cho da
1651,hang ko thật như hinh ảnh hàng gui là hàng phek ko đúng hàng như shop nói.,0,hang không như hinh ảnh hàng gui hàng phek không đúng hàng như shop
1652," Thời gian giao hàng nhanh. nhung shop khong gui mau trang nhu hoa don mua
",1,giao hàng nhanh nhung shop khong gui mau trang nhu hoa don mua
1653,Kem nền lỏng vừa phải dễ tán không nặng mặt kiềm dầu ổn có thể không set phấn vẫn được í. Nhưng nếu dùng không em này thì nền của mình hơi khô và tróc nên mình mix với một loại kem nền khác có độ bóng hơn cảm thấy khá ổn. Mua đc giá tốt đóng gói kĩ.,1,kem lỏng vừa phải dễ táng không mặt kiềm dầu ổn không set phấn được dùng không hơi khô tróc nên mix một kem độ bóng hơn ổn mua được giá tốt đóng_gói kĩ
1654,Giá cả chấp nhận được Chất lượng sản phẩm tạm được Thời gian giao hàng rất nhanh,0,giá_cả chấp_nhận được chất_lượng sản_phẩm tạm được giao hàng nhanh
1655,"  Đóng gói vận chuyển ko ổn bị móp vỏ
",0,đóng_gói vận_chuyển không ổn móp vỏ
1656,Hộp bị méo có đường vân như đã bị bóc ra không thể noi là do khâu vận chuyển đc vì kem đc bỏ trong thùng giấy và thùng giấy ko bị méo mó gì mở nắp thì kem chảy tràn ra nhìn rất ghê mình ko hiểu shop gửi hàng mới hay hàng đã sử dụng cho mình quá tệ quá thất vọng ,0,hộp đéo đường vân như bóc noi khâu vận_chuyển được kem được bỏ thùng giấy thùng giấy không đéo mó nắp kem chảy tràn ghê không shop gửi hàng hàng cho tệ thất_vọng
1657,Đồng hồ rất đẹp mình rất ưng. Shop rất nhiệt tình và thời gian giao hàng rất nhanh. Cám ơn shop,1,đồng_hồ đẹp ưng shop nhiệt_tình giao hàng nhanh cám_ơn shop
1658,Không có bảo hành gửi kèm hướng dẫn thì của sản phẩm khác. Đóng gói chắc chắn quá mức 😳,1,không bảo_hành gửi kèm hướng_dẫn sản_phẩm đóng_gói
1659,Tôi chưa rõ nguyên nhân từ bên nhà cung cấp hay từ bên vận chuyển nhưng cuốn sách tôi nhận được không được như mong muốn. Mua 1 cuốn sách mới mà nhận hàng trong hộp đựng móp méo mép bìa sách thì sờn trông như sách được mở nhiều lần. Nói chung là bị mất niềm vui khi cầm 1 cuốn sách mới.,0,nguyên_nhân nhà cung_cấp vận_chuyển sách được không được như mong_muốn mua 1 sách hàng hộp đựng móp đéo mép bìa sách sờn trông như sách được nhiều lần niềm vui cầm 1 sách
1660, Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn,1,đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp tiền giao hàng nhanh giao hàng nhanh đóng_gói sản_phẩm đẹp
1661,Cân có vấn đề. Cân ko chính xác. Vừa cân 57kg. Xuống cân lại 54kg. Ăn cơm xong lên cân nhẹ hơn lúc chưa ăn,0,cân cân không chính_xác cân 57 kg cân 54 kg ăn cơm xong cân nhẹ hơn ăn
1662, Thời gian giao hàng rất nhanh nhưng không đạt yêu cầu,1,giao hàng nhanh không
1663,Sản phẩm có chất lượng ngang bằng giá tiền. Kẹp bấm mi lỏng lẻo phần đệm bị xiên xẹo dễ là gãy lông mi mi cong không đều. Kéo tỉa nhỏ gọn dễ sử dụng. Mình thấy đồ lấy ráy tai bị sét nên chưa dám dùng. Nhíp nhổ là ổn nhất sử dụng được lâu nhất. Được ưu thế là giá rẻ ( Hồ Cẩm Đào mà lị).,0,sản_phẩm_chất_lượng ngang giá tiền kẹp bấm mi lỏng_lẻo phần đệm xiên_xẹo dễ gãy lông_mi mi cong không kéo tỉa gọn dễ thấy đồ ráy tai sét nên dám dùng nhíp nhổ ổn được lâu được giá rẻ hồ cẩm đào lị
1664,Hàng k đúng với mô tả. Vì mô tả kích thước mặt 3mm t mới mua mà khi giao đến 3.8mm. ,0,hàng không đúng mô_tả mô_tả kích_thước mặt 3 mm tao mua giao 3 8 mm
1665, Shop phục vụ rất tốt. Mình đã viết thử mực ra đều đẹp. Cảm ơn shop rất nhiều! ,1,shop phục_vụ tốt viết thử mực đẹp shop nhiều
1666,chậu mỏng,0,chậu mỏng
1667,Mua từ sữa tới bỉm của bên mình rồi cảm thấy rất ưng ý! Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1,mua sữa bỉm rồi ưng_ý đóng_gói sản_phẩm đẹp shop phục_vụ tốt tiền giao hàng nhanh
1668,Giao đồ hư thì giao làm cái mẹ j k biết. Nt phản hồi thì k thèm rep. Làm ăn kiểu mất dạy,0,giao đồ hư giao mẹ không biết nhắn_tin phản_hồi không thèm rep làm_ăn kiểu dạy
1669,Móc chưa dùng đã hỏng lúc thì kêu liên tục lúc thì không kêu,0,móc dùng hỏng kêu liên_tục không kêu
1670,Cty lừa đảo dẹp dc rồi ,0,công_ty lừa_đảo dẹp được rồi
1671, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời
